uid,iid,rating
2391,4373,5.0
2248,4373,5.0
1136,4373,5.0
2241,4373,5.0
3466,4373,4.0
831,4373,1.0
208,4373,5.0
3706,4373,3.0
3872,4373,4.0
3964,4373,5.0
931,4373,5.0
2697,4373,3.0
435,4373,3.0
115,4373,1.0
2676,4373,5.0
3580,4373,3.0
2279,4373,4.0
60,4373,5.0
163,4373,5.0
3778,4373,1.0
3012,4373,3.0
3604,4373,4.0
2908,4373,4.0
3141,4373,4.0
3716,4373,3.0
1504,4373,4.0
1784,4373,4.0
1932,4373,5.0
2578,4373,5.0
23,4373,5.0
1095,4373,3.0
1014,4373,4.0
3719,4373,5.0
3003,4373,5.0
2743,4373,4.0
2385,4374,1.0
2903,4374,5.0
3023,4375,5.0
880,4375,5.0
223,4375,5.0
1301,4375,5.0
852,4375,4.0
3828,4375,5.0
1030,4375,5.0
2129,4375,5.0
3704,4375,5.0
3099,4375,5.0
2802,4375,5.0
2431,4375,4.0
3921,4375,5.0
2393,4375,5.0
3137,4375,5.0
617,4375,5.0
810,4375,4.0
3914,4375,5.0
2331,4375,5.0
1328,4375,4.0
828,4375,5.0
3127,4375,5.0
4184,4375,5.0
958,4375,5.0
3947,4375,5.0
1565,4375,5.0
914,4375,5.0
707,4375,5.0
1588,4375,5.0
1092,4375,5.0
3451,4375,5.0
4001,4375,5.0
389,4375,5.0
3422,4375,5.0
3114,4375,5.0
3084,4375,5.0
4029,4375,4.0
519,4375,5.0
3775,4375,5.0
1789,4375,5.0
1559,4375,5.0
3957,4375,5.0
3275,4375,3.0
1444,4375,5.0
2127,4375,5.0
1591,4375,5.0
2636,4376,4.0
1166,4376,5.0
3704,4376,5.0
681,4376,5.0
2431,4376,4.0
785,4376,5.0
4011,4376,5.0
2062,4376,5.0
444,4376,5.0
1750,4376,5.0
3784,4376,5.0
606,4376,5.0
1444,4376,5.0
947,4377,4.0
2469,4377,5.0
4288,4377,3.0
2257,4377,4.0
2068,4377,5.0
2554,4377,5.0
3207,4377,3.0
2864,4377,3.0
1872,4377,3.0
4226,4377,5.0
787,4377,5.0
480,4377,5.0
382,4378,3.0
2068,4378,4.0
798,4378,5.0
1543,4379,5.0
2329,4380,5.0
1584,4380,5.0
4007,4381,5.0
814,4381,5.0
157,4381,5.0
2826,4382,5.0
3525,4382,5.0
530,4383,5.0
1942,4383,5.0
1530,4383,5.0
662,4383,5.0
4268,4384,5.0
991,4385,5.0
2787,4385,4.0
2909,4385,5.0
1457,4385,4.0
2570,4385,5.0
271,4385,4.0
1371,4385,5.0
2933,4385,5.0
262,4385,5.0
2198,4385,4.0
4086,4385,5.0
3109,4385,5.0
727,4385,4.0
3659,4385,4.0
2348,4385,5.0
1864,4385,5.0
1816,4385,3.0
2287,4386,5.0
2283,4386,5.0
3612,4386,5.0
3984,4386,5.0
1182,4387,5.0
2765,4387,5.0
2273,4387,4.0
1051,4387,5.0
3760,4387,5.0
3030,4387,5.0
299,4387,5.0
2239,4388,4.0
937,4388,5.0
3196,4388,5.0
2715,4388,5.0
3344,4389,5.0
3196,4389,5.0
3208,4389,5.0
1743,4389,5.0
390,4389,4.0
3917,4389,5.0
4218,4390,5.0
2378,4390,1.0
2475,4390,3.0
3375,4391,4.0
3992,4392,5.0
259,4392,2.0
517,4392,5.0
2836,4392,5.0
3992,4393,5.0
390,4393,5.0
4140,4393,4.0
2961,4393,5.0
2127,4393,5.0
3992,4394,4.0
179,4394,5.0
3344,4395,5.0
180,4395,5.0
2083,4395,1.0
207,4395,4.0
3917,4395,5.0
136,4395,5.0
1205,4396,5.0
179,4396,5.0
1637,4396,5.0
3583,4396,5.0
3015,4396,3.0
3879,4396,5.0
1612,4396,4.0
2839,4396,5.0
2412,4396,5.0
301,4397,5.0
1680,4397,5.0
3363,4397,5.0
2270,4397,5.0
1967,4397,5.0
1304,4397,1.0
2706,4397,3.0
3283,4398,4.0
2457,4398,5.0
2541,4398,5.0
918,4398,5.0
4204,4398,5.0
4128,4398,5.0
3379,4398,5.0
3512,4398,5.0
1072,4398,1.0
3761,4398,5.0
2236,4398,4.0
3453,4398,5.0
2356,4398,5.0
4214,4398,5.0
1819,4398,5.0
562,4398,5.0
788,4398,5.0
2890,4398,5.0
2355,4398,4.0
1988,4398,5.0
1943,4398,5.0
832,4398,5.0
3307,4398,4.0
1469,4398,5.0
3297,4398,4.0
2994,4398,4.0
4286,4398,5.0
1694,4398,5.0
621,4398,4.0
2517,4399,2.0
1849,4399,5.0
3836,4399,4.0
484,4400,3.0
716,4400,5.0
3665,4400,5.0
381,4401,5.0
2712,4401,5.0
1523,4401,5.0
2476,4401,5.0
4046,4401,3.0
2066,4402,3.0
3131,4402,5.0
458,4402,4.0
4174,4402,4.0
3782,4402,4.0
3810,4402,5.0
951,4402,2.0
3451,4402,5.0
703,4403,5.0
4218,4403,1.0
1502,4403,5.0
2505,4403,5.0
2475,4403,5.0
4147,4404,5.0
2632,4404,2.0
1708,4405,5.0
1273,4405,5.0
1849,4405,4.0
4147,4405,5.0
1799,4405,5.0
2919,4405,5.0
2632,4405,5.0
2741,4406,1.0
1649,4406,4.0
4292,4407,5.0
2645,4407,5.0
2520,4407,5.0
330,4407,5.0
2448,4407,5.0
2496,4408,4.0
3914,4408,5.0
1309,4408,5.0
1849,4408,3.0
4147,4408,5.0
2607,4409,5.0
1309,4409,4.0
330,4409,5.0
2043,4409,5.0
1689,4409,4.0
1659,4410,5.0
2645,4410,4.0
191,4411,2.0
3653,4411,5.0
592,4411,5.0
3095,4411,5.0
3093,4411,5.0
2200,4411,5.0
2948,4411,5.0
2461,4411,4.0
979,4411,5.0
3078,4411,4.0
2670,4411,5.0
2076,4411,3.0
2122,4411,4.0
626,4412,5.0
955,4412,5.0
488,4412,5.0
2960,4413,5.0
727,4413,5.0
2809,4413,5.0
3448,4413,5.0
3607,4413,5.0
1052,4414,4.0
3391,4414,5.0
7,4414,5.0
1283,4414,4.0
4267,4414,5.0
2222,4414,4.0
2871,4414,5.0
2097,4414,3.0
3960,4414,5.0
2198,4414,1.0
1563,4414,5.0
1927,4414,4.0
2909,4415,5.0
3810,4415,2.0
1620,4415,3.0
1539,4415,5.0
2537,4415,5.0
222,4415,3.0
164,4415,4.0
1156,4415,1.0
1206,4415,1.0
2747,4416,5.0
3556,4416,5.0
1309,4416,5.0
3935,4416,5.0
1929,4417,5.0
3619,4417,2.0
1531,4417,3.0
3891,4417,4.0
3541,4417,5.0
4040,4417,5.0
3216,4417,5.0
1255,4417,4.0
1017,4417,3.0
1549,4417,4.0
1583,4418,4.0
1920,4418,5.0
2077,4418,5.0
813,4418,4.0
2885,4419,4.0
1354,4419,1.0
1040,4420,3.0
615,4420,1.0
3589,4420,5.0
2846,4420,4.0
565,4420,5.0
67,4421,5.0
2465,4421,4.0
3695,4422,5.0
1164,4422,5.0
3572,4422,5.0
1851,4423,4.0
3202,4423,4.0
3131,4424,4.0
691,4424,3.0
3411,4424,4.0
712,4425,5.0
1991,4425,4.0
3709,4425,3.0
4183,4425,4.0
1804,4426,4.0
3521,4426,5.0
975,4426,5.0
2940,4426,5.0
2052,4427,5.0
1786,4427,5.0
1035,4427,5.0
767,4427,5.0
1828,4427,5.0
3754,4427,5.0
3660,4427,5.0
1329,4427,5.0
1642,4427,1.0
1602,4427,5.0
4320,4427,5.0
803,4427,5.0
134,4427,5.0
442,4427,5.0
1453,4427,3.0
3348,4427,5.0
3898,4427,5.0
2307,4428,5.0
3786,4428,5.0
2878,4428,5.0
132,4428,4.0
4320,4428,5.0
4192,4428,5.0
2604,4428,5.0
299,4428,5.0
270,4428,4.0
1369,4428,5.0
1014,4428,4.0
691,4429,1.0
2698,4429,1.0
2727,4429,3.0
3384,4429,4.0
346,4429,5.0
639,4429,3.0
3511,4430,5.0
3469,4430,5.0
2545,4430,5.0
1544,4431,5.0
2084,4431,5.0
805,4431,5.0
1109,4431,5.0
2161,4432,5.0
1333,4432,5.0
3749,4432,5.0
2639,4433,5.0
597,4433,5.0
3923,4433,5.0
2408,4433,5.0
660,4433,5.0
684,4434,5.0
3987,4434,5.0
995,4434,5.0
2039,4434,5.0
4040,4434,5.0
1011,4434,5.0
1727,4434,5.0
308,4435,4.0
1680,4435,5.0
2647,4435,2.0
4268,4435,4.0
4005,4435,5.0
336,4435,5.0
207,4435,5.0
1060,4435,4.0
2954,4435,5.0
1577,4435,3.0
2151,4435,5.0
3629,4436,3.0
2284,4436,5.0
3360,4436,3.0
688,4437,5.0
979,4437,2.0
220,4437,4.0
1040,4438,5.0
999,4438,5.0
116,4438,5.0
3911,4438,5.0
1105,4438,5.0
1164,4438,5.0
1185,4439,5.0
3985,4439,5.0
2251,4439,2.0
3200,4439,5.0
687,4440,3.0
1117,4440,5.0
51,4440,5.0
3988,4441,5.0
1248,4441,5.0
385,4441,4.0
1502,4441,5.0
2479,4442,5.0
982,4442,5.0
3890,4442,5.0
3032,4442,5.0
3551,4442,4.0
3575,4442,5.0
188,4442,5.0
3415,4442,4.0
1806,4442,4.0
405,4443,5.0
3890,4443,5.0
3269,4443,5.0
1806,4443,3.0
2479,4444,5.0
377,4444,3.0
3208,4444,4.0
4040,4444,4.0
3093,4444,5.0
3398,4444,5.0
384,4444,5.0
2994,4444,5.0
2315,4445,5.0
349,4445,5.0
2066,4445,3.0
689,4445,5.0
3902,4445,5.0
285,4446,4.0
89,4446,1.0
414,4446,5.0
3406,4446,4.0
594,4446,5.0
3446,4446,4.0
1717,4446,5.0
4132,4446,5.0
3809,4446,5.0
2017,4446,5.0
3319,4446,5.0
724,4446,3.0
1288,4447,5.0
2687,4447,3.0
1964,4447,5.0
3160,4447,5.0
1578,4447,5.0
3260,4447,4.0
3782,4448,5.0
1964,4448,5.0
3257,4448,5.0
825,4448,5.0
198,4448,5.0
1492,4448,5.0
1578,4448,5.0
74,4449,5.0
461,4449,5.0
3259,4449,5.0
3656,4449,5.0
3911,4449,5.0
1295,4449,5.0
4078,4450,1.0
1890,4450,5.0
3259,4450,4.0
2597,4451,5.0
856,4452,4.0
2701,4452,5.0
856,4453,4.0
3383,4454,5.0
3721,4454,4.0
1565,4454,5.0
3635,4454,5.0
2560,4454,5.0
856,4455,3.0
1737,4455,2.0
2701,4455,5.0
3635,4455,4.0
1882,4456,5.0
131,4456,5.0
3386,4456,4.0
598,4457,5.0
2231,4457,4.0
3043,4457,5.0
1893,4457,5.0
1695,4458,4.0
1423,4458,5.0
1040,4458,5.0
2983,4458,5.0
3890,4458,5.0
2302,4458,5.0
987,4458,2.0
4320,4458,5.0
2745,4458,5.0
1118,4458,5.0
236,4458,2.0
87,4458,5.0
1816,4458,5.0
3222,4458,5.0
1653,4459,5.0
174,4459,5.0
382,4459,5.0
2409,4459,5.0
1289,4459,5.0
1681,4459,4.0
1616,4459,5.0
4073,4459,5.0
1053,4459,5.0
3633,4459,4.0
1879,4459,5.0
2996,4459,1.0
2934,4459,5.0
925,4459,5.0
88,4459,5.0
2057,4459,3.0
1502,4459,5.0
3564,4459,4.0
396,4459,5.0
1251,4459,1.0
4135,4459,5.0
1051,4459,5.0
3530,4459,1.0
1105,4459,5.0
3289,4459,5.0
1125,4459,5.0
69,4459,4.0
222,4459,5.0
3468,4459,4.0
800,4459,3.0
1426,4459,3.0
2453,4459,3.0
674,4459,4.0
2423,4459,5.0
3282,4459,4.0
3082,4460,5.0
2206,4460,5.0
256,4460,5.0
1929,4461,5.0
3155,4461,5.0
1092,4461,5.0
3555,4461,5.0
3951,4461,5.0
2607,4462,5.0
2610,4462,5.0
4266,4462,5.0
705,4462,5.0
1929,4463,4.0
1362,4463,5.0
4268,4463,5.0
705,4463,5.0
1027,4464,5.0
2231,4464,5.0
411,4464,5.0
1276,4464,5.0
2941,4464,5.0
4268,4464,4.0
478,4464,5.0
2493,4464,5.0
3555,4464,5.0
2359,4464,5.0
2847,4464,5.0
1976,4464,5.0
2231,4465,5.0
245,4465,5.0
705,4465,5.0
1334,4465,5.0
156,4465,5.0
3283,4466,5.0
1890,4466,5.0
3556,4466,5.0
975,4466,5.0
2554,4466,5.0
3142,4466,5.0
2520,4466,4.0
2704,4466,3.0
2170,4467,2.0
1830,4467,4.0
132,4467,5.0
937,4468,5.0
2493,4468,4.0
526,4468,5.0
246,4468,3.0
3365,4469,5.0
2335,4469,5.0
3919,4470,3.0
4314,4470,5.0
132,4470,5.0
546,4470,5.0
4320,4470,5.0
3570,4470,5.0
1014,4470,5.0
586,4471,5.0
1756,4471,5.0
2537,4471,5.0
1890,4472,5.0
4314,4472,5.0
2542,4472,5.0
852,4473,4.0
3080,4473,5.0
1643,4473,5.0
1622,4473,5.0
3555,4473,5.0
3386,4473,5.0
1043,4473,5.0
2359,4473,5.0
771,4473,5.0
2855,4473,5.0
1921,4473,5.0
2895,4473,5.0
1435,4473,5.0
91,4474,4.0
3577,4474,5.0
982,4474,5.0
1040,4474,5.0
1054,4474,2.0
1539,4474,4.0
3386,4474,5.0
1321,4474,4.0
1502,4475,2.0
131,4475,5.0
3638,4475,3.0
731,4475,5.0
2838,4476,5.0
4218,4476,5.0
3256,4476,5.0
3256,4477,5.0
2493,4477,4.0
4199,4477,4.0
246,4477,3.0
663,4478,4.0
3880,4478,3.0
4095,4478,5.0
404,4478,5.0
4292,4479,5.0
4320,4479,5.0
2705,4479,5.0
1014,4479,5.0
4003,4480,4.0
2263,4480,3.0
3386,4480,5.0
982,4481,5.0
595,4481,5.0
1849,4481,5.0
1362,4482,4.0
1585,4482,5.0
1273,4482,5.0
1388,4482,5.0
1769,4482,5.0
2061,4482,5.0
1190,4482,5.0
2231,4483,5.0
3019,4483,4.0
2493,4483,4.0
1840,4483,5.0
156,4483,5.0
4320,4483,5.0
3386,4483,5.0
1261,4483,4.0
317,4483,5.0
1133,4483,5.0
1242,4483,5.0
2304,4484,5.0
2993,4484,5.0
2231,4485,5.0
2437,4485,3.0
4320,4485,5.0
2501,4485,4.0
2855,4485,5.0
2437,4486,5.0
41,4486,5.0
2187,4486,5.0
1480,4487,5.0
3287,4487,4.0
3774,4488,4.0
2331,4488,5.0
3968,4488,5.0
1620,4488,3.0
3916,4488,5.0
2284,4488,5.0
3976,4488,1.0
3578,4488,5.0
1020,4488,5.0
2765,4489,3.0
772,4489,5.0
1099,4489,3.0
2493,4489,4.0
1643,4489,5.0
867,4489,5.0
2948,4489,5.0
3968,4489,5.0
2764,4489,4.0
2869,4489,1.0
562,4489,5.0
1919,4489,5.0
2833,4489,4.0
1043,4489,5.0
262,4489,1.0
4323,4489,5.0
1782,4489,5.0
1466,4489,4.0
587,4489,4.0
3275,4489,5.0
1435,4489,5.0
2028,4490,5.0
1273,4490,4.0
2532,4490,5.0
4121,4490,5.0
1109,4490,5.0
3911,4490,5.0
727,4490,5.0
3047,4491,5.0
1500,4491,5.0
1991,4491,4.0
1448,4491,3.0
1924,4492,5.0
1718,4492,5.0
2830,4492,5.0
1643,4492,5.0
2931,4493,5.0
1072,4494,5.0
4011,4494,5.0
806,4495,5.0
2253,4495,5.0
2765,4495,5.0
993,4495,5.0
2727,4495,5.0
1581,4495,5.0
3224,4495,4.0
3255,4496,2.0
3675,4496,3.0
3286,4496,5.0
3792,4497,5.0
3615,4497,4.0
2968,4497,2.0
3350,4497,5.0
1322,4497,4.0
979,4497,4.0
2962,4497,4.0
2456,4497,5.0
590,4497,5.0
23,4497,5.0
234,4498,5.0
3615,4498,5.0
494,4498,5.0
4066,4498,5.0
3249,4498,5.0
979,4498,4.0
2243,4498,5.0
3272,4498,5.0
1892,4499,5.0
1,4499,5.0
946,4499,4.0
1659,4499,5.0
3188,4499,1.0
1685,4499,5.0
475,4499,5.0
2894,4499,4.0
3409,4499,5.0
3080,4499,5.0
2273,4499,4.0
1040,4499,3.0
1718,4499,5.0
1909,4499,5.0
2375,4499,5.0
2296,4499,4.0
3792,4499,3.0
693,4499,4.0
3518,4499,5.0
3615,4499,5.0
4278,4499,5.0
4235,4499,5.0
4,4499,5.0
3223,4499,5.0
3049,4499,2.0
1721,4499,5.0
183,4499,5.0
358,4499,4.0
2327,4499,5.0
2492,4499,4.0
2113,4499,5.0
1074,4499,5.0
3561,4499,5.0
3147,4499,5.0
3543,4499,5.0
975,4499,5.0
613,4499,5.0
2526,4499,2.0
3584,4499,4.0
761,4499,5.0
3504,4499,5.0
1330,4499,5.0
3471,4499,5.0
1298,4499,5.0
3610,4499,5.0
3463,4499,5.0
1223,4499,5.0
502,4499,4.0
979,4499,3.0
1152,4499,5.0
2987,4499,5.0
2037,4499,5.0
28,4499,3.0
2182,4499,5.0
3926,4499,5.0
2456,4499,5.0
317,4499,5.0
2503,4499,5.0
229,4499,3.0
1514,4499,5.0
4182,4499,5.0
2389,4499,5.0
611,4499,5.0
1705,4499,4.0
2190,4499,5.0
204,4499,4.0
2855,4499,2.0
1201,4499,5.0
619,4499,5.0
575,4499,5.0
2243,4499,5.0
3142,4499,5.0
4317,4499,5.0
220,4499,5.0
4215,4499,5.0
3718,4499,5.0
1689,4499,4.0
4187,4500,5.0
685,4500,5.0
3475,4500,5.0
2265,4500,5.0
801,4500,4.0
2894,4500,5.0
1706,4500,5.0
2053,4500,1.0
2033,4500,1.0
2468,4500,5.0
4273,4500,5.0
1718,4500,3.0
1550,4500,1.0
3792,4500,5.0
693,4500,4.0
3856,4500,4.0
928,4500,2.0
2327,4500,2.0
494,4500,5.0
3678,4500,5.0
3147,4500,3.0
3350,4500,5.0
2791,4500,5.0
3504,4500,5.0
688,4500,4.0
63,4500,5.0
2795,4500,5.0
4107,4500,5.0
2182,4500,5.0
2158,4500,3.0
3078,4500,4.0
675,4500,4.0
3184,4500,5.0
104,4500,3.0
590,4500,5.0
4191,4500,5.0
4116,4500,2.0
181,4500,3.0
469,4500,5.0
2506,4500,4.0
2669,4500,5.0
355,4500,5.0
3030,4500,5.0
2243,4500,5.0
3961,4500,5.0
220,4500,4.0
1689,4500,3.0
1350,4501,2.0
2244,4501,1.0
2066,4501,5.0
1804,4501,5.0
754,4501,5.0
465,4501,5.0
3409,4501,5.0
16,4501,5.0
2393,4501,5.0
1892,4501,5.0
3792,4501,5.0
3223,4501,2.0
3514,4501,5.0
3660,4501,5.0
1509,4501,5.0
2339,4501,4.0
3455,4501,5.0
3543,4501,5.0
2791,4501,5.0
2464,4501,4.0
1777,4501,5.0
3504,4501,2.0
1624,4501,5.0
1322,4501,3.0
979,4501,4.0
2380,4501,5.0
3635,4501,5.0
28,4501,5.0
485,4501,5.0
2456,4501,3.0
762,4501,5.0
2006,4501,5.0
355,4501,5.0
621,4501,4.0
4033,4501,5.0
1002,4502,5.0
1867,4502,5.0
1375,4503,3.0
1722,4503,5.0
4318,4504,5.0
1304,4505,3.0
1427,4505,5.0
2591,4505,5.0
1584,4506,5.0
2591,4507,5.0
3696,4508,5.0
485,4508,5.0
1093,4509,4.0
3308,4509,5.0
1354,4509,5.0
1629,4510,5.0
3603,4510,4.0
3865,4511,5.0
2614,4511,5.0
3429,4511,5.0
1830,4512,5.0
691,4512,4.0
1404,4512,4.0
2749,4512,5.0
3112,4513,4.0
1182,4513,5.0
4320,4513,5.0
771,4513,5.0
1391,4513,5.0
3856,4514,5.0
1879,4514,4.0
4212,4514,5.0
4148,4514,3.0
1403,4514,1.0
2560,4514,5.0
2894,4515,5.0
2033,4515,4.0
541,4515,5.0
845,4515,5.0
1981,4515,4.0
2278,4515,5.0
979,4515,4.0
2264,4515,5.0
2503,4515,5.0
1514,4515,5.0
762,4515,5.0
453,4515,5.0
3729,4516,5.0
2033,4516,5.0
2968,4516,5.0
2674,4516,1.0
979,4516,3.0
3167,4516,4.0
2243,4517,4.0
1522,4517,3.0
2894,4517,5.0
604,4517,3.0
541,4517,5.0
3550,4517,1.0
2327,4517,3.0
2456,4517,1.0
355,4517,5.0
4317,4517,5.0
2349,4518,4.0
1513,4518,5.0
2740,4518,5.0
1777,4518,5.0
2278,4518,5.0
979,4518,3.0
2503,4518,4.0
3679,4519,5.0
604,4519,4.0
4234,4519,5.0
3255,4519,5.0
760,4519,4.0
1777,4519,3.0
3034,4519,1.0
2503,4519,5.0
611,4519,5.0
3167,4519,5.0
2029,4520,3.0
1828,4520,4.0
2007,4520,5.0
2438,4520,4.0
638,4520,1.0
912,4520,4.0
2058,4520,3.0
104,4520,4.0
1669,4520,5.0
468,4520,5.0
1427,4520,2.0
2285,4520,5.0
3360,4520,5.0
2496,4521,5.0
1530,4521,5.0
1543,4522,5.0
1149,4522,5.0
1571,4523,4.0
1516,4523,2.0
3828,4523,5.0
905,4523,3.0
3323,4523,3.0
4063,4523,5.0
3787,4523,5.0
196,4523,3.0
805,4523,5.0
2224,4523,5.0
1340,4523,5.0
1284,4523,5.0
4270,4523,5.0
2083,4523,2.0
127,4523,5.0
3549,4523,5.0
3160,4523,4.0
8,4523,5.0
4269,4523,5.0
2603,4523,5.0
1100,4523,5.0
1406,4523,5.0
4216,4523,5.0
1587,4524,5.0
4258,4524,5.0
2836,4524,5.0
987,4524,5.0
2563,4525,5.0
4141,4525,5.0
3744,4525,5.0
1341,4525,5.0
2655,4525,5.0
1641,4526,5.0
1980,4526,4.0
4320,4526,5.0
1263,4526,4.0
3619,4527,5.0
999,4527,5.0
1908,4527,5.0
1011,4527,1.0
3975,4527,5.0
87,4527,5.0
3360,4527,5.0
101,4527,5.0
313,4528,4.0
1786,4528,2.0
852,4528,4.0
754,4528,5.0
3323,4528,4.0
807,4528,4.0
3515,4528,5.0
1395,4528,4.0
2487,4528,3.0
3721,4528,2.0
805,4528,5.0
2083,4528,5.0
1717,4528,5.0
3823,4528,5.0
1793,4528,5.0
3238,4528,3.0
3340,4528,4.0
2816,4528,3.0
230,4528,4.0
1366,4528,5.0
3808,4528,5.0
2865,4528,4.0
832,4528,5.0
878,4528,5.0
58,4528,5.0
3589,4528,3.0
2721,4528,1.0
4216,4528,5.0
3828,4529,4.0
2293,4529,5.0
4063,4529,5.0
807,4529,5.0
196,4529,5.0
3406,4529,5.0
1328,4529,5.0
2870,4529,4.0
3029,4529,5.0
3340,4529,5.0
2816,4529,5.0
3160,4529,5.0
8,4529,5.0
2125,4529,5.0
3589,4529,4.0
2199,4529,5.0
2144,4529,1.0
4216,4529,5.0
1571,4530,5.0
1516,4530,4.0
754,4530,5.0
3323,4530,3.0
3058,4530,5.0
807,4530,5.0
2000,4530,5.0
2659,4530,4.0
2487,4530,4.0
196,4530,5.0
2328,4530,5.0
3782,4530,5.0
1328,4530,5.0
2083,4530,5.0
2870,4530,4.0
230,4530,5.0
1366,4530,5.0
4269,4530,5.0
2827,4530,4.0
2603,4530,5.0
58,4530,5.0
3589,4530,5.0
3658,4530,5.0
820,4530,5.0
2144,4530,4.0
2162,4530,5.0
2721,4530,5.0
4216,4530,5.0
1014,4530,5.0
2497,4531,5.0
1635,4531,5.0
2205,4531,5.0
1403,4531,1.0
1077,4531,4.0
2668,4531,5.0
3112,4532,1.0
971,4532,5.0
2274,4532,3.0
1567,4532,3.0
2613,4532,1.0
566,4533,4.0
437,4533,4.0
1618,4533,4.0
1008,4533,4.0
1619,4533,4.0
507,4533,4.0
4211,4533,5.0
1189,4533,4.0
1273,4533,4.0
3838,4533,5.0
3849,4533,4.0
2859,4533,4.0
810,4533,5.0
3739,4533,5.0
4217,4533,4.0
3469,4533,2.0
2208,4533,5.0
3300,4533,3.0
4009,4533,3.0
1246,4533,5.0
125,4533,5.0
1286,4533,5.0
4154,4533,4.0
3610,4533,5.0
3542,4533,4.0
253,4533,4.0
614,4533,3.0
3072,4533,5.0
603,4533,5.0
2455,4533,5.0
3746,4533,3.0
95,4533,2.0
2058,4533,2.0
3181,4533,5.0
764,4533,5.0
1847,4533,1.0
4209,4533,3.0
680,4533,5.0
2507,4533,4.0
1469,4533,4.0
2839,4533,5.0
1150,4533,3.0
3145,4533,5.0
2731,4533,3.0
3025,4533,3.0
1734,4533,5.0
813,4533,5.0
2241,4533,5.0
2423,4533,5.0
1169,4534,5.0
566,4534,4.0
366,4534,5.0
4031,4534,5.0
437,4534,5.0
3839,4534,3.0
2524,4534,4.0
1050,4534,4.0
1619,4534,5.0
1189,4534,4.0
2424,4534,5.0
2859,4534,4.0
1479,4534,5.0
2272,4534,5.0
2877,4534,4.0
3300,4534,4.0
1935,4534,3.0
2521,4534,5.0
1625,4534,4.0
3610,4534,5.0
3273,4534,5.0
804,4534,4.0
2223,4534,5.0
3151,4534,2.0
3859,4534,4.0
1986,4534,4.0
1029,4534,4.0
370,4534,4.0
1274,4534,4.0
1023,4534,5.0
79,4534,4.0
1451,4534,5.0
633,4534,4.0
2234,4534,3.0
3025,4534,4.0
2991,4534,4.0
1973,4534,3.0
588,4534,4.0
3566,4534,4.0
773,4534,5.0
1677,4534,5.0
2279,4534,3.0
163,4534,3.0
2780,4534,5.0
3452,4535,4.0
995,4535,2.0
3306,4535,5.0
3673,4535,5.0
3739,4536,3.0
3980,4536,5.0
2211,4537,5.0
2698,4537,5.0
1884,4537,5.0
1391,4537,5.0
3564,4538,4.0
212,4538,3.0
2052,4539,3.0
2350,4539,5.0
4318,4539,5.0
3294,4539,5.0
3902,4540,4.0
2462,4540,5.0
4271,4540,5.0
3810,4541,2.0
3902,4541,5.0
2113,4541,5.0
374,4541,5.0
2506,4541,5.0
1082,4542,4.0
2124,4542,5.0
4318,4543,5.0
2863,4543,5.0
374,4543,5.0
2554,4543,5.0
400,4543,5.0
2747,4544,5.0
406,4544,5.0
178,4545,5.0
406,4545,5.0
226,4545,5.0
3319,4545,5.0
1444,4545,5.0
3818,4546,5.0
120,4546,5.0
266,4546,3.0
324,4546,5.0
306,4546,5.0
1571,4547,5.0
2157,4547,5.0
2873,4547,5.0
3946,4547,5.0
2659,4547,3.0
3864,4547,5.0
96,4547,4.0
8,4547,5.0
98,4547,4.0
2001,4547,5.0
2827,4547,5.0
645,4547,5.0
475,4548,5.0
2892,4548,5.0
4278,4548,5.0
3016,4548,5.0
1597,4548,5.0
1537,4548,5.0
3864,4549,5.0
2573,4549,5.0
1194,4550,5.0
406,4550,5.0
2839,4550,5.0
975,4551,5.0
3726,4551,5.0
1105,4552,5.0
495,4552,4.0
2175,4552,5.0
132,4553,5.0
911,4553,5.0
1849,4554,2.0
82,4555,5.0
2484,4555,5.0
3326,4556,5.0
938,4556,5.0
3559,4556,4.0
3283,4557,5.0
263,4557,4.0
767,4557,4.0
957,4557,4.0
2374,4557,5.0
3541,4557,5.0
89,4557,4.0
2690,4557,5.0
460,4557,5.0
221,4557,5.0
178,4557,4.0
2862,4557,5.0
3083,4557,5.0
686,4558,5.0
1673,4558,5.0
2257,4558,5.0
3541,4558,5.0
461,4558,4.0
2354,4559,4.0
2725,4559,5.0
2664,4559,2.0
2849,4559,4.0
4040,4559,3.0
2492,4559,5.0
4082,4559,3.0
1530,4559,2.0
1181,4559,3.0
2957,4560,1.0
3777,4560,1.0
2060,4560,1.0
563,4560,5.0
2725,4561,5.0
3361,4561,3.0
3689,4561,5.0
1559,4561,5.0
3828,4562,4.0
1849,4562,3.0
1573,4562,1.0
4286,4562,5.0
643,4562,5.0
3131,4563,5.0
2484,4563,5.0
2573,4563,5.0
2680,4563,5.0
2450,4564,4.0
1939,4564,4.0
1559,4564,1.0
3059,4564,5.0
4189,4565,3.0
213,4565,5.0
71,4565,5.0
3607,4565,5.0
4070,4566,4.0
3334,4566,5.0
4269,4566,5.0
495,4566,5.0
1419,4566,5.0
2534,4566,5.0
1189,4567,5.0
325,4567,4.0
812,4568,5.0
4301,4568,1.0
1182,4569,5.0
4240,4569,5.0
200,4569,4.0
4294,4569,5.0
3140,4569,5.0
3625,4569,5.0
2198,4569,4.0
3460,4569,5.0
1871,4569,5.0
1603,4569,3.0
2835,4569,5.0
3607,4569,5.0
2364,4570,3.0
